#Timestamp Benchmark Run(#) CPU(4) Frequency(MHz) CPU(4) Temperature(C) A15 Voltage(V) A15 Current(A) A15 Power(W) CPU cycles L1 Data Cache access L1 Instructions Cache access L2 Data Cache access Bus Access
1357002814713144997	bzip2e	1	200	54	0.900000	0.109000	0.099000		594492	52226	65099	4864	136
1357002815263618467	bzip2e	1	200	54	0.900000	0.109000	0.099000		882598	12890	14774	833	37
1357002815813703857	bzip2e	1	200	54	0.900000	0.109000	0.100000		700238	50834	62940	4828	129
1357002816368916425	bzip2e	1	200	54	0.900000	0.109000	0.099000		618692	15437	18984	1073	37
1357002816903585237	bzip2e	1	200	54	0.900000	0.109000	0.099000		1230914	70729	85813	8441	225
1357002817458787764	bzip2e	1	200	54	0.900000	0.109000	0.099000		364967	12978	16136	813	37
1357002817998114424	bzip2e	1	200	54	0.900000	0.109000	0.100000		1147406	50735	63220	4934	145
1357002818548511604	bzip2e	1	200	54	0.900000	0.109000	0.100000		351602	12967	15909	827	37
1357002819093827188	bzip2e	1	200	54	0.900000	0.109000	0.100000		1241127	53131	66687	5064	138
1357002819644264325	bzip2e	1	200	54	0.900000	0.109000	0.099000		237751	12972	15229	821	36
1357002820172873798	bzip2e	1	200	54	0.900000	0.108000	0.099000		1260501	50853	62403	4922	142
1357002820708695979	bzip2e	1	200	54	0.900000	0.109000	0.100000		478108	15260	17808	1006	38
1357002821252438280	bzip2e	1	200	54	0.900000	0.109000	0.099000		760846	12947	15625	799	35
1357002821803617663	bzip2e	1	200	54	0.900000	0.109000	0.099000		733643	49957	61270	4647	135
1357002822348605791	bzip2e	1	200	54	0.900000	0.109000	0.100000		881163	13044	16120	888	43
1357002822898718972	bzip2e	1	200	54	0.900000	0.109000	0.099000		494356	52049	63954	4889	139
1357002823443764641	bzip2e	1	200	54	0.900000	0.108000	0.099000		1215756	12857	15085	831	36
1357002823998723669	bzip2e	1	200	54	0.900000	0.109000	0.100000		313531	50685	62721	4640	129
1357002824545300037	bzip2e	1	200	54	0.900000	0.109000	0.099000		960100	15280	17908	1004	36
1357002825093655978	bzip2e	1	200	54	0.900000	0.109000	0.099000		869158	71914	90024	7432	209
1357002825638298024	bzip2e	1	200	54	0.900000	0.108000	0.099000		746172	14661	17525	799	40
1357002826193808216	bzip2e	1	200	54	0.900000	0.109000	0.099000		793774	50334	59579	6177	146
1357002826735095323	bzip2e	1	200	54	0.900000	0.108000	0.099000		721106	13019	14987	866	38
1357002827283724680	bzip2e	1	200	54	0.900000	0.109000	0.099000		272268	14847	18903	975	42
1357002827837937004	bzip2e	1	200	54	0.900000	0.109000	0.099000		1238747	50669	64427	4919	148
1357002828393538028	bzip2e	1	200	54	0.900000	0.108000	0.099000		303512	15299	18913	987	38
1357002828933738641	bzip2e	1	200	54	0.900000	0.109000	0.099000		1326321	68710	83911	8792	193
1357002829474516085	bzip2e	1	200	54	0.900000	0.109000	0.099000		375606	12870	15133	851	46
1357002830045641311	bzip2e	1	200	54	0.900000	0.109000	0.099000		1118075	51846	61977	7325	163
1357002830586259880	bzip2e	1	200	54	0.900000	0.109000	0.099000		551817	12988	15142	856	36
1357002831138474258	bzip2e	1	200	54	0.900000	0.109000	0.099000		756221	53196	66300	4795	132
1357002831703898391	bzip2e	1	200	54	0.900000	0.108000	0.099000		957140	13098	15749	842	35
1357002832258756253	bzip2e	1	200	54	0.900000	0.109000	0.099000		1015380	15371	19272	1127	36
1357002832806576323	bzip2e	1	200	54	0.900000	0.109000	0.099000		617839	69564	88403	6461	179
1357002833363901670	bzip2e	1	200	54	0.900000	0.107000	0.098000		1002337	12845	14927	868	36
1357002833903642620	bzip2e	1	200	54	0.900000	0.109000	0.099000		437358	50923	62887	4686	131
1357002834448632622	bzip2e	1	200	54	0.900000	0.109000	0.099000		1024104	12664	14645	771	36
1357002834982891187	bzip2e	1	200	54	0.900000	0.108000	0.099000		699956	53290	66283	5044	157
1357002835523736672	bzip2e	1	200	54	0.900000	0.109000	0.099000		608399	12866	15787	821	37
1357002836063536746	bzip2e	1	200	54	0.900000	0.109000	0.099000		994754	50595	63924	7006	165
1357002836603807026	bzip2e	1	200	54	0.900000	0.109000	0.099000		520071	17286	18006	975	36
1357002837148322657	bzip2e	1	200	54	0.900000	0.109000	0.099000		1243575	68900	84773	8093	191
1357002837698523462	bzip2e	1	200	54	0.900000	0.109000	0.099000		239493	12810	15517	822	36
1357002838241789141	bzip2e	1	200	54	0.900000	0.107000	0.098000		1370367	49438	59307	6271	149
1357002838793768270	bzip2e	1	200	54	0.900000	0.109000	0.099000		1071735	51995	62370	6931	149
